Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,QoE,QoE1,Z1,Z2,Z3,delay,jitter,loss
Z1,0,1,720,0.0,3.7e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,0,0,1
Z2,0,1,720,0.0,2.7e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,0,0,1
Z2,1,1,720,0.0,2.4e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,0,0,1
Z2,2,1,720,0.0,3.4e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,0,0,1
Z2,3,1,720,0.0,2.3e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,0,0,1
Z2,4,1,720,0.0,2.5e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,0,0,1
Z2,5,1,720,0.0,2.2e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,0,0,1
Z2,6,1,720,0.0,2.3e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,0,0,1
Z2,7,1,720,0.0,2.3e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,0,0,1
Z3,0,1,720,0.0,2.5e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,0,0,1
Z3,1,1,720,0.0,2.2e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,0,0,1
Z3,2,1,720,0.0,2.2e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,0,0,1
Z3,3,1,720,0.0,2.3e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,0,0,1
Z3,4,1,720,0.0,2.3e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,0,0,1
Z3,5,1,720,0.0,2.2e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,0,0,1
Z3,6,1,720,0.0,2.3e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,-5.7518519999999995,0,0,1
